店铺名称,店铺具体地址,店铺具体坐标.纬度,店铺具体坐标.经度,店铺所在地区,店铺所在城市,店铺所在省份,店铺类别
将军客栈(武汉常青城地铁站店),将军路街146-2号将军路中百仓储5楼,30.652073,114.26114,东西湖区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
武汉万科君澜酒店,常青路177号,30.626821,114.236107,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;五星级宾馆|餐饮服务;餐饮相关场所;餐饮相关
武汉东西湖银杏宾馆,翠林雅居西南2门旁,30.645073,114.257073,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
南航明珠酒店(武汉汉口火车站民航小区店),汉口常青路民航里2号南方航空大厦2层,30.626935,114.238805,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
如家酒店·neo(武汉民航小区长港路地铁站店),长港路2号,30.62657,114.240974,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
麗枫酒店(武汉金银湖地铁站店),金银湖金湖听语T10栋,30.638826,114.198086,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
麗枫酒店(武汉长港路店),常青路168号,30.625667,114.239928,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
7天优品酒店(武汉民航小区长港路地铁站店),常青五路3号(长港路地铁站C口步行410米),30.625921,114.241991,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
汉庭酒店(武汉民航小区店),长港路常青五路1号(长港路地铁站C口步行480米),30.625839,114.241352,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
慕义商旅酒店(汉口火车站地铁站店),南方航空大厦路口进20米长港路特八号,30.627001,114.23942,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
桔港酒店(武汉汉口火车站杨汊湖地铁口店),机电路39号(杨汊湖地铁站B口旁),30.636992,114.260607,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉阳光酒店,常青路149号,30.624087,114.239243,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;五星级宾馆
枫尚酒店(武汉极地海洋世界店),银潭路30号天纵半岛蓝湾二期一商业楼,30.66877,114.266872,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉恒信美居酒店,江发路1号,30.623182,114.239036,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;四星级宾馆
武汉华尔登邑居酒店,金银湖路6号,30.630562,114.204083,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
城市精选酒店(武汉汉口火车站长港路地铁站店),常青五路18号(长港路地铁站C口步行270米),30.626497,114.243954,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
7天优品酒店(武汉民航小区长港路地铁站店),常青五路八号(长港路地铁站C口步行430米),30.625884,114.241828,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉汉口火车站常青路亚朵酒店,金雅大厦西北门旁,30.623738,114.244136,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
全季酒店(武汉金银湖店),金银湖路9号,30.632271,114.203238,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
悦酒店,江旺路18号,30.622433,114.232864,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉海航快捷酒店(长港路地铁店),长港路11号附3(长港路地铁站A口步行200米),30.628385,114.243352,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉芳友招待所,常青路常湾市场3层,30.627015,114.239441,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
城市便捷酒店(武汉金银湖园博园店),金银湖南街裕亚银湖御品(园博西门),30.628912,114.202443,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
沿海城市连锁酒店(武汉杨汊湖地铁站店),杨汊湖常青五路特8号,30.630101,114.258514,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店|商务住宅;商务住宅相关;商务住宅相关
莫林酒店(武汉金银湖园博园裕亚银湖城店),金银湖南街裕亚银湖城南苑2栋13号,30.629389,114.20242,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
纽宾凯酒店(汉口火车站常青路店),红旗渠路1号,30.621531,114.243303,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
宜尚酒店(武汉汉口站长港路地铁口店),红旗渠路96号(长港路地铁站E口步行390米),30.622563,114.248583,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉江汉城市酒店,姑嫂树路38号(杨汊湖地铁站D2口步行390米),30.633081,114.260124,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉姑嫂树公寓,姑嫂树机电路33号(杨汊湖地铁站C口步行110米),30.636171,114.259544,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
武汉Uhouse精品影院酒店,江发路17号思维同创柚米寓1845室,30.620653,114.233578,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉隆祥宾馆,机电路39号新龙和苑1号商铺2号商铺,30.637306,114.261005,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉海洋商务酒店,宏图大道银潭路团结激光工业园11栋10楼,30.67071,114.27126,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
思维同创柚米寓影院酒店(武汉园博园店),江发路17号思维同创大厦柚米国际社区19层01室,30.620668,114.233627,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
尚品影院酒店(武汉园博园汉口火车站),江发路17号思维同创大厦A栋15楼(柚米国际社区同栋),30.620548,114.233566,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉e站商务酒店,金银湖南街的裕亚银湖御品(银湖城),30.628408,114.202345,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
精途酒店(武汉汉口火车站店),红旗渠路89号(长港路地铁站D口步行350米),30.622152,114.247443,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
简洛精选酒店(武汉汉口火车站长港路地铁站店),红旗渠路89号(长港路地铁站E口步行340米),30.622459,114.248043,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
鲜柚美居酒店(常青店)(江发路分店),江发路17号思维同创柚米寓A座13楼,30.620594,114.233583,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
遇见江城电竞影院酒店(汉口火车站店),思维同创A座16楼,30.620641,114.233572,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉汉口火车站玫瑰悦酒店(后湖店),后湖和谐大道星悦城二期T1栋,30.63889,114.267937,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉白云旅馆,杨叉湖姑嫂树路32号(消防中队旁边,近石桥地铁站店E出口),30.631455,114.261326,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
隐沫酒店(武汉园博园店),园博园南路9号,30.623357,114.208126,硚口区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉怡安公寓酒店,江发路8号2栋5楼,30.621211,114.236179,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉禧悦影院酒店,江发路17号思维同创20楼41室,30.620591,114.233605,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
觅小住民宿(海昌克拉公馆店),金银潭大道碧桂园海昌克拉公馆3栋3单元3层15号房,30.662458,114.270259,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
海风情假日酒店(武汉极地海洋世界园区店),金银潭大道96号,30.664157,114.277855,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉福源商务宾馆,城华路华生汉口城市广场北区17栋11号,30.620902,114.214179,硚口区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉鑫濠格雷斯大酒店(汉口火车站店),汉兴街道常青一路36号,30.619789,114.250103,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉卓尔万豪酒店,将军路街金银潭大道北银潭路南武汉客厅艺术大厦项目A座1-27层,30.66934,114.279393,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;五星级宾馆
Mlily梦百合零压酒店(武汉客厅极地海洋世界店),宏图大道金银潭现代企业城A2栋1层7号,30.67397,114.275344,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉鑫源商务宾馆,红旗渠路84号(长港路地铁站D口步行400米),30.622237,114.246894,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店
星程酒店(武汉汉口火车站店),红旗渠路96号(长港路地铁站E口步行约20米),30.622641,114.248541,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
丽橙美居公寓武汉园博园店(江发路分店),江发路思维同创尊铂公寓13楼(近园博园、汉口火车站),30.620492,114.233622,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉沃峰宾馆,红旗渠路99号锦绣人家大门旁,30.623434,114.25155,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉荣发宾馆,常兴路16号,30.627848,114.257168,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉几诺酒店(极地海洋世界宏图大道地铁站店),宏图路27号(地铁宏图大道D出口),30.671158,114.276637,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
如家精选酒店(武汉机场二高速石桥地铁站店),石桥地铁站A出口(在武汉市中心医院后湖院区对面),30.629086,114.267056,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
维也纳国际酒店(武汉极地海洋世界塔子湖地铁站店),塔子湖东路与健美街交汇处越秀星汇君泊商业街,30.649318,114.280932,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉悦居公寓酒店,金银潭大道宏图路8号武汉客厅A栋5-13层,30.672596,114.278252,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;四星级宾馆
达来商务酒店(汉口火车站店),常青三路102号,30.627948,114.260235,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
世纪商务酒店(武汉客厅极地海洋世界店),宏图大道金银潭现代企业城B2栋扬子江汽车公交站对面,30.675794,114.274415,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
网鱼电竞酒店(武汉汉口火车站店),常青一路148号,30.619655,114.24998,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
麗枫酒店(武汉后湖大道兴业路店),后湖大道58号众联天美国际,30.635094,114.273987,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
武汉金海岸宾馆,后湖大道君安花园7号楼1-2层,30.639738,114.270498,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉锦豪商务酒店,金潭路7号附32号,30.675844,114.273144,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉锦绣宾馆(汉口火车站店),汉兴街街道红旗渠路99号锦绣人家,30.623624,114.25235,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
雅曼公寓,姑嫂树路20号10栋1层2室,30.629745,114.263088,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
如家睿柏·云酒店(武汉极地海洋世界店),宏图大道6号保利公园家5号楼途虎养车旁边,30.663852,114.281731,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
城市快捷酒店(武汉客厅极地海洋世界店),宏图路金银潭现代企业城B1栋1楼,30.674704,114.274958,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
铂越酒店(武汉后湖大道店),后湖大道66号(紧邻武孝城际铁路后湖站),30.635448,114.275577,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉汉口温德姆花园酒店,常青路79号,30.613943,114.246701,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
梦岛主题酒店(武汉汉口火车站店),常青三路和姑嫂树路交汇处,姑嫂树路华苑小区3期5栋,30.628719,114.263079,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉梦7时尚宾馆,姑嫂树路21号(石桥地铁站B口步行400米),30.628481,114.263364,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉乐晴影院酒店,发展三路与江发路交叉口东南40米,30.620572,114.233595,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉江城大酒店,汉口火车站北侧金家墩特1号,30.617865,114.256716,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;三星级宾馆
温馨住宿(武汉红旗渠店),汉口红旗渠路166号邮政院内,30.624367,114.255748,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
伶里家艺术酒店,越秀星汇君泊三期B座(塔子湖地铁站C口步行160米),30.651691,114.281149,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉沫汐酒店,江发路17号思维同创大厦15楼,30.620646,114.233824,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
城市便捷酒店(武汉汉口火车站西广场店),汉口火车站印刷包装城8层,30.617039,114.254296,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
武汉万丰宾馆,红旗渠路176-2号,30.625882,114.260333,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
维也纳酒店(武汉汉口火车站兴业路石桥店),兴业路80号(海港海中鲜酒店旁),30.627341,114.27093,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉江岸华美达酒店,越秀星汇君泊三期B栋(塔子湖地铁站C口步行110米),30.651673,114.281126,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
海纳百川商务会馆,塔子湖街办事处新华下路特1号(大润发对面),30.624513,114.266242,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
城市便捷酒店(武汉后湖大道店),塔子湖街办事处后湖大道众联天美国际a栋,30.635074,114.274453,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店|购物服务;购物相关场所;购物相关场所
武汉京园宾馆,秋桂街,30.635881,114.269208,江岸区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店
优居厘子酱公寓(江发路分店),江发路17号思维同创大厦柚米国际社区1845室,30.620653,114.233578,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
嘉仕庭酒店(武汉汉口火车站店),常青街办事处汉口火车站金家墩特1号武汉台湾风情广场,30.617045,114.254349,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉聚龙商务宾馆,金银湖南街3号金地格林春岸1栋1单元中百超市2楼,30.628616,114.194535,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
V9假日连锁酒店(武汉汉口火车站财神广场店),汉口火车站财神广场54号北侧1号门(汉口火车站地区近金墩路),30.617905,114.258169,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
都市公寓酒店,将军路金银潭石油化工生产研发项目B7栋,30.67605,114.273565,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所
精途酒店(武汉汉口火车站西广场店),汉口火车站西广场(汉口火车站地铁站A口步行120米),30.61703,114.254291,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
极乐汤金银潭温泉酒店(武汉客厅极地海洋世界店),金银潭大道96号408栋,30.664963,114.279355,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
汉庭酒店(武汉汉口火车站店),金墩街特1号,30.617331,114.259082,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
武汉东方建国大酒店,发展大道185号(汉口火车站地铁站D2口步行330米),30.616003,114.258459,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;五星级宾馆
全季酒店(武汉后湖兴业路店),兴业路59号1-4层,30.628548,114.27219,江岸区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
长青一号酒店,常青路77号1-4层,30.613441,114.247588,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
如家快捷酒店(如家·NEO-武汉汉口火车站店),汉口火车站财神商业广场3层D4,30.617096,114.257569,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
YES花园酒店(汉口火车站泛海CBD店),常青路75-77号,30.613622,114.247503,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
全季酒店(武汉汉口火车站店),常青街银河里66号欧亚达广场1层、10层,30.614152,114.25366,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
达来酒店(武汉中心医院汉口火车站店),汉兴街办事处姑嫂树路17号,30.627471,114.264116,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
京翠欢驿酒店(武汉天河机场店),叶店村宝安山水龙城第21幢、22幢,30.69547,114.258157,黄陂区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉蔚莱公寓,宏图路武汉客厅A栋9楼10室,30.67271,114.278014,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
丽枫酒店(武汉汉口火车站店),金墩街15号财神商业广场南1层,近汉口站横路,30.616702,114.258346,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
中金泰富酒店(武汉汉口火车站店),汉口火车站南2出口隔壁,30.617118,114.254534,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
你好酒店(武汉汉口火车站店),金墩街特1号,30.6187,114.257982,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
速8酒店(武汉汉口火车站店),财神商业广场南面(汉口火车站地铁站D2口步行400米),30.616728,114.258385,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
金银潭温泉馆,金银潭大道96号海洋世界408栋,30.665102,114.279432,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉左伶右里酒店,塔子湖越秀星汇君泊三期(塔子湖地铁站C口步行200米),30.651445,114.281357,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
OYO武汉万特宾馆(武汉汉口火车站店),汉口火车站银墩路特一号,30.617012,114.252276,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
铂莱华快捷酒店(武汉汉口火车站地铁站店),汉口火车站银墩街银河里50号,30.614677,114.252549,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
湖北多米亚朵酒店,兆瑞大道余华岭佳园B区5栋,30.657602,114.284509,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
城市便捷酒店(武汉汉口火车站地铁站店),金墩街13号(东方商都6层),30.616493,114.258738,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
麗枫酒店(武汉泛海CBD店),发展大道164号武汉科技大厦,30.611878,114.250385,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
洪7宾馆(武汉常青路店),常青一路红旗公寓1号,30.622527,114.256541,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
易捷城市酒店(武汉汉口火车站发展大道店),发展大道183号(近地铁汉口火车站C出口,夏小中医院旁),30.613412,114.251647,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
时尚住宿(武汉红旗渠路店),汉兴街红旗渠路华苑小区15栋2-2,市中心医院对面光大银行旁,30.627165,114.263502,江汉区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
柏曼酒店(汉口火车站地铁站店),汉口火车站欧亚达建材广场B座一楼,30.614685,114.254651,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
7天酒店(武汉汉口火车站店),汉口火车站财神广场2楼,30.616723,114.257956,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉青颖居湖景公寓,塔子湖东路越秀星汇君泊三期公寓B座11楼1108室,30.651684,114.281091,江岸区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
武汉嘉丰宾馆(汉口火车站店),常青一路157号附6号,30.622306,114.256039,江汉区,武汉市,湖北省,住宿服务;旅馆招待所;旅馆招待所
77精选酒店(汉口火车站店),金墩街15号财神广场东门,30.617959,114.258357,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
77城市酒店,贺家墩社区发展公寓404,30.612076,114.251842,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
橙子水晶连锁酒店(武汉汉口火车站店),发展大道176号(汉口火车站地铁站C口步行360米),30.613518,114.25427,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
汉庭酒店(武汉汉口火车站地铁站店),发展大道176号金涛鸿公馆1-5层,30.613155,114.255116,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;经济型连锁酒店
楚源酒店(武汉汉口火车站店),银墩路银河里34号(汉口火车站地铁站A口步行440米),30.616579,114.250907,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉海洋世界塔子湖地铁站亚朵酒店,华岭路光明地产大厦,30.652719,114.286968,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
易佰良品酒店(武汉汉口火车站广场店),金墩街15号财神商业广场F10层,30.616961,114.258652,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
武汉乐享家公寓(武汉客厅店),将军路街宏图路8号武汉客厅小型会展中心A栋8层14室,30.672674,114.278045,东西湖区,武汉市,湖北省,住宿服务;住宿服务相关;住宿服务相关
财广宾馆(武汉汉口火车站店),金墩街15号财神商业广场F1层,30.616719,114.257942,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
万珈宾馆(武汉常青店),常青一路学林华府3栋3号(武汉第一中学高中部旁、新唐万科广场侧面),30.622484,114.260783,江汉区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
唯爱主题酒店(武汉后湖大道店),后湖大道66号三元中央公园A2号楼4层05,中一路地铁站附近,30.635913,114.275873,江岸区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
宜尚酒店(武汉客厅海昌极地海洋世界店),宏图路8号武汉客厅i栋,30.671462,114.282895,东西湖区,武汉市,湖北省,住宿服务;宾馆酒店;宾馆酒店
